id_specialist;name;birthday_date;professional_card
699;Especialista 699;2000-08-28;77567823
700;Especialista 700;2000-08-29;77678934
701;Especialista 701;2000-08-30;77790045
702;Especialista 702;2000-08-31;77901156
703;Especialista 703;2000-09-01;78012267
704;Especialista 704;2000-09-02;78123378
705;Especialista 705;2000-09-03;78234489
706;Especialista 706;2000-09-04;78345600
707;Especialista 707;2000-09-05;78456711
708;Especialista 708;2000-09-06;78567822
709;Especialista 709;2000-09-07;78678933
710;Especialista 710;2000-09-08;78790044
711;Especialista 711;2000-09-09;78901155
712;Especialista 712;2000-09-10;79012266
713;Especialista 713;2000-09-11;79123377
714;Especialista 714;2000-09-12;79234488
715;Especialista 715;2000-09-13;79345599
716;Especialista 716;2000-09-14;79456710
717;Especialista 717;2000-09-15;79567821
718;Especialista 718;2000-09-16;79678932
719;Especialista 719;2000-09-17;79790043
720;Especialista 720;2000-09-18;79901154
721;Especialista 721;2000-09-19;80012265
722;Especialista 722;2000-09-20;80123376
723;Especialista 723;2000-09-21;80234487
724;Especialista 724;2000-09-22;80345598
725;Especialista 725;2000-09-23;80456709
726;Especialista 726;2000-09-24;80567820
727;Especialista 727;2000-09-25;80678931
728;Especialista 728;2000-09-26;80790042
729;Especialista 729;2000-09-27;80901153
730;Especialista 730;2000-09-28;81012264
731;Especialista 731;2000-09-29;81123375
732;Especialista 732;2000-09-30;81234486
733;Especialista 733;2000-10-01;81345597
734;Especialista 734;2000-10-02;81456708
735;Especialista 735;2000-10-03;81567819
736;Especialista 736;2000-10-04;81678930
737;Especialista 737;2000-10-05;81790041
738;Especialista 738;2000-10-06;81901152
739;Especialista 739;2000-10-07;82012263
740;Especialista 740;2000-10-08;82123374
741;Especialista 741;2000-10-09;82234485
742;Especialista 742;2000-10-10;82345596
743;Especialista 743;2000-10-11;82456707
744;Especialista 744;2000-10-12;82567818
745;Especialista 745;2000-10-13;82678929
746;Especialista 746;2000-10-14;82790040
747;Especialista 747;2000-10-15;82901151
748;Especialista 748;2000-10-16;83012262
749;Especialista 749;2000-10-17;83123373
750;Especialista 750;2000-10-18;83234484
751;Especialista 751;2000-10-19;83345595
752;Especialista 752;2000-10-20;83456706
753;Especialista 753;2000-10-21;83567817
754;Especialista 754;2000-10-22;83678928
755;Especialista 755;2000-10-23;83790039
756;Especialista 756;2000-10-24;83901150
757;Especialista 757;2000-10-25;84012261
758;Especialista 758;2000-10-26;84123372
759;Especialista 759;2000-10-27;84234483
760;Especialista 760;2000-10-28;84345594
761;Especialista 761;2000-10-29;84456705
762;Especialista 762;2000-10-30;84567816
763;Especialista 763;2000-10-31;84678927
764;Especialista 764;2000-11-01;84790038
765;Especialista 765;2000-11-02;84901149
766;Especialista 766;2000-11-03;85012260
767;Especialista 767;2000-11-04;85123371
768;Especialista 768;2000-11-05;85234482
769;Especialista 769;2000-11-06;85345593
770;Especialista 770;2000-11-07;85456704
771;Especialista 771;2000-11-08;85567815
772;Especialista 772;2000-11-09;85678926
773;Especialista 773;2000-11-10;85790037
774;Especialista 774;2000-11-11;85901148
775;Especialista 775;2000-11-12;86012259
776;Especialista 776;2000-11-13;86123370
777;Especialista 777;2000-11-14;86234481
778;Especialista 778;2000-11-15;86345592
779;Especialista 779;2000-11-16;86456703
780;Especialista 780;2000-11-17;86567814
781;Especialista 781;2000-11-18;86678925
782;Especialista 782;2000-11-19;86790036
783;Especialista 783;2000-11-20;86901147
784;Especialista 784;2000-11-21;87012258
785;Especialista 785;2000-11-22;87123369
786;Especialista 786;2000-11-23;87234480
787;Especialista 787;2000-11-24;87345591
788;Especialista 788;2000-11-25;87456702
789;Especialista 789;2000-11-26;87567813
790;Especialista 790;2000-11-27;87678924
791;Especialista 791;2000-11-28;87790035
792;Especialista 792;2000-11-29;87901146
793;Especialista 793;2000-11-30;88012257
794;Especialista 794;2000-12-01;88123368
795;Especialista 795;2000-12-02;88234479
796;Especialista 796;2000-12-03;88345590
797;Especialista 797;2000-12-04;88456701
798;Especialista 798;2000-12-05;88567812
799;Especialista 799;2000-12-06;88678923
800;Especialista 800;2000-12-07;88790034
801;Especialista 801;2000-12-08;88901145
802;Especialista 802;2000-12-09;89012256
803;Especialista 803;2000-12-10;89123367
804;Especialista 804;2000-12-11;89234478
805;Especialista 805;2000-12-12;89345589
806;Especialista 806;2000-12-13;89456700
807;Especialista 807;2000-12-14;89567811
808;Especialista 808;2000-12-15;89678922
809;Especialista 809;2000-12-16;89790033
810;Especialista 810;2000-12-17;89901144
811;Especialista 811;2000-12-18;90012255
812;Especialista 812;2000-12-19;90123366
813;Especialista 813;2000-12-20;90234477
814;Especialista 814;2000-12-21;90345588
815;Especialista 815;2000-12-22;90456699
816;Especialista 816;2000-12-23;90567810
817;Especialista 817;2000-12-24;90678921
818;Especialista 818;2000-12-25;90790032
819;Especialista 819;2000-12-26;90901143
820;Especialista 820;2000-12-27;91012254
821;Especialista 821;2000-12-28;91123365
822;Especialista 822;2000-12-29;91234476
823;Especialista 823;2000-12-30;91345587
824;Especialista 824;2000-12-31;91456698
825;Especialista 825;2001-01-01;91567809
826;Especialista 826;2001-01-02;91678920
827;Especialista 827;2001-01-03;91790031
828;Especialista 828;2001-01-04;91901142
829;Especialista 829;2001-01-05;92012253
830;Especialista 830;2001-01-06;92123364
831;Especialista 831;2001-01-07;92234475
832;Especialista 832;2001-01-08;92345586
833;Especialista 833;2001-01-09;92456697
834;Especialista 834;2001-01-10;92567808
835;Especialista 835;2001-01-11;92678919
836;Especialista 836;2001-01-12;92790030
837;Especialista 837;2001-01-13;92901141
838;Especialista 838;2001-01-14;93012252
839;Especialista 839;2001-01-15;93123363
840;Especialista 840;2001-01-16;93234474
841;Especialista 841;2001-01-17;93345585
842;Especialista 842;2001-01-18;93456696
843;Especialista 843;2001-01-19;93567807
844;Especialista 844;2001-01-20;93678918
845;Especialista 845;2001-01-21;93790029
846;Especialista 846;2001-01-22;93901140
847;Especialista 847;2001-01-23;94012251
848;Especialista 848;2001-01-24;94123362
849;Especialista 849;2001-01-25;94234473
850;Especialista 850;2001-01-26;94345584
851;Especialista 851;2001-01-27;94456695
852;Especialista 852;2001-01-28;94567806
853;Especialista 853;2001-01-29;94678917
854;Especialista 854;2001-01-30;94790028
855;Especialista 855;2001-01-31;94901139
856;Especialista 856;2001-02-01;95012250
857;Especialista 857;2001-02-02;95123361
858;Especialista 858;2001-02-03;95234472
859;Especialista 859;2001-02-04;95345583
860;Especialista 860;2001-02-05;95456694
861;Especialista 861;2001-02-06;95567805
862;Especialista 862;2001-02-07;95678916
863;Especialista 863;2001-02-08;95790027
864;Especialista 864;2001-02-09;95901138
865;Especialista 865;2001-02-10;96012249
866;Especialista 866;2001-02-11;96123360
867;Especialista 867;2001-02-12;96234471
868;Especialista 868;2001-02-13;96345582
869;Especialista 869;2001-02-14;96456693
870;Especialista 870;2001-02-15;96567804
871;Especialista 871;2001-02-16;96678915
872;Especialista 872;2001-02-17;96790026
873;Especialista 873;2001-02-18;96901137
874;Especialista 874;2001-02-19;97012248
875;Especialista 875;2001-02-20;97123359
876;Especialista 876;2001-02-21;97234470
877;Especialista 877;2001-02-22;97345581
878;Especialista 878;2001-02-23;97456692
879;Especialista 879;2001-02-24;97567803
880;Especialista 880;2001-02-25;97678914
881;Especialista 881;2001-02-26;97790025
882;Especialista 882;2001-02-27;97901136
883;Especialista 883;2001-02-28;98012247
884;Especialista 884;2001-03-01;98123358
885;Especialista 885;2001-03-02;98234469
886;Especialista 886;2001-03-03;98345580
887;Especialista 887;2001-03-04;98456691
888;Especialista 888;2001-03-05;98567802
889;Especialista 889;2001-03-06;98678913
890;Especialista 890;2001-03-07;98790024
891;Especialista 891;2001-03-08;98901135
892;Especialista 892;2001-03-09;99012246
893;Especialista 893;2001-03-10;99123357
894;Especialista 894;2001-03-11;99234468
895;Especialista 895;2001-03-12;99345579
896;Especialista 896;2001-03-13;99456690
897;Especialista 897;2001-03-14;99567801
898;Especialista 898;2001-03-15;99678912
899;Especialista 899;2001-03-16;99790023
900;Especialista 900;2001-03-17;99901134
901;Especialista 901;2001-03-18;100012245
902;Especialista 902;2001-03-19;100123356
903;Especialista 903;2001-03-20;100234467
904;Especialista 904;2001-03-21;100345578
905;Especialista 905;2001-03-22;100456689
906;Especialista 906;2001-03-23;100567800
907;Especialista 907;2001-03-24;100678911
908;Especialista 908;2001-03-25;100790022
909;Especialista 909;2001-03-26;100901133
910;Especialista 910;2001-03-27;101012244
911;Especialista 911;2001-03-28;101123355
912;Especialista 912;2001-03-29;101234466
913;Especialista 913;2001-03-30;101345577
914;Especialista 914;2001-03-31;101456688
915;Especialista 915;2001-04-01;101567799
916;Especialista 916;2001-04-02;101678910
917;Especialista 917;2001-04-03;101790021
918;Especialista 918;2001-04-04;101901132
919;Especialista 919;2001-04-05;102012243
920;Especialista 920;2001-04-06;102123354
921;Especialista 921;2001-04-07;102234465
922;Especialista 922;2001-04-08;102345576
923;Especialista 923;2001-04-09;102456687
924;Especialista 924;2001-04-10;102567798
925;Especialista 925;2001-04-11;102678909
926;Especialista 926;2001-04-12;102790020
927;Especialista 927;2001-04-13;102901131
928;Especialista 928;2001-04-14;103012242
929;Especialista 929;2001-04-15;103123353
930;Especialista 930;2001-04-16;103234464
931;Especialista 931;2001-04-17;103345575
932;Especialista 932;2001-04-18;103456686
933;Especialista 933;2001-04-19;103567797
934;Especialista 934;2001-04-20;103678908
935;Especialista 935;2001-04-21;103790019
936;Especialista 936;2001-04-22;103901130
937;Especialista 937;2001-04-23;104012241
938;Especialista 938;2001-04-24;104123352
939;Especialista 939;2001-04-25;104234463
940;Especialista 940;2001-04-26;104345574
941;Especialista 941;2001-04-27;104456685
942;Especialista 942;2001-04-28;104567796
943;Especialista 943;2001-04-29;104678907
944;Especialista 944;2001-04-30;104790018
945;Especialista 945;2001-05-01;104901129
946;Especialista 946;2001-05-02;105012240
947;Especialista 947;2001-05-03;105123351
948;Especialista 948;2001-05-04;105234462
949;Especialista 949;2001-05-05;105345573
950;Especialista 950;2001-05-06;105456684
951;Especialista 951;2001-05-07;105567795
952;Especialista 952;2001-05-08;105678906
953;Especialista 953;2001-05-09;105790017
954;Especialista 954;2001-05-10;105901128
955;Especialista 955;2001-05-11;106012239
956;Especialista 956;2001-05-12;106123350
957;Especialista 957;2001-05-13;106234461
958;Especialista 958;2001-05-14;106345572
959;Especialista 959;2001-05-15;106456683
960;Especialista 960;2001-05-16;106567794
961;Especialista 961;2001-05-17;106678905
962;Especialista 962;2001-05-18;106790016
963;Especialista 963;2001-05-19;106901127
964;Especialista 964;2001-05-20;107012238
965;Especialista 965;2001-05-21;107123349
966;Especialista 966;2001-05-22;107234460
967;Especialista 967;2001-05-23;107345571
968;Especialista 968;2001-05-24;107456682
969;Especialista 969;2001-05-25;107567793
970;Especialista 970;2001-05-26;107678904
971;Especialista 971;2001-05-27;107790015
972;Especialista 972;2001-05-28;107901126
973;Especialista 973;2001-05-29;108012237
974;Especialista 974;2001-05-30;108123348
975;Especialista 975;2001-05-31;108234459
976;Especialista 976;2001-06-01;108345570
977;Especialista 977;2001-06-02;108456681
978;Especialista 978;2001-06-03;108567792
979;Especialista 979;2001-06-04;108678903
980;Especialista 980;2001-06-05;108790014
981;Especialista 981;2001-06-06;108901125
982;Especialista 982;2001-06-07;109012236
983;Especialista 983;2001-06-08;109123347
984;Especialista 984;2001-06-09;109234458
985;Especialista 985;2001-06-10;109345569
986;Especialista 986;2001-06-11;109456680
987;Especialista 987;2001-06-12;109567791
988;Especialista 988;2001-06-13;109678902
989;Especialista 989;2001-06-14;109790013
990;Especialista 990;2001-06-15;109901124
991;Especialista 991;2001-06-16;110012235
992;Especialista 992;2001-06-17;110123346
993;Especialista 993;2001-06-18;110234457
994;Especialista 994;2001-06-19;110345568
995;Especialista 995;2001-06-20;110456679
996;Especialista 996;2001-06-21;110567790
997;Especialista 997;2001-06-22;110678901
998;Especialista 998;2001-06-23;110790012
999;Especialista 999;2001-06-24;110901123
1000;Especialista 1000;2001-06-25;111012234
1001;Especialista 1001;2001-06-26;111123345
1002;Especialista 1002;2001-06-27;111234456
1003;Especialista 1003;2001-06-28;111345567
1004;Especialista 1004;2001-06-29;111456678
1005;Especialista 1005;2001-06-30;111567789
1006;Especialista 1006;2001-07-01;111678900
1007;Especialista 1007;2001-07-02;111790011
1008;Especialista 1008;2001-07-03;111901122
1009;Especialista 1009;2001-07-04;112012233
1010;Especialista 1010;2001-07-05;112123344
1011;Especialista 1011;2001-07-06;112234455
1012;Especialista 1012;2001-07-07;112345566
1013;Especialista 1013;2001-07-08;112456677
1014;Especialista 1014;2001-07-09;112567788
1015;Especialista 1015;2001-07-10;112678899
1016;Especialista 1016;2001-07-11;112790010
1017;Especialista 1017;2001-07-12;112901121
1018;Especialista 1018;2001-07-13;113012232
1019;Especialista 1019;2001-07-14;113123343
1020;Especialista 1020;2001-07-15;113234454
1021;Especialista 1021;2001-07-16;113345565
1022;Especialista 1022;2001-07-17;113456676
1023;Especialista 1023;2001-07-18;113567787
1024;Especialista 1024;2001-07-19;113678898
1025;Especialista 1025;2001-07-20;113790009
1026;Especialista 1026;2001-07-21;113901120
1027;Especialista 1027;2001-07-22;114012231
1028;Especialista 1028;2001-07-23;114123342
1029;Especialista 1029;2001-07-24;114234453
1030;Especialista 1030;2001-07-25;114345564
1031;Especialista 1031;2001-07-26;114456675
1032;Especialista 1032;2001-07-27;114567786
1033;Especialista 1033;2001-07-28;114678897
1034;Especialista 1034;2001-07-29;114790008
1035;Especialista 1035;2001-07-30;114901119
1036;Especialista 1036;2001-07-31;115012230
1037;Especialista 1037;2001-08-01;115123341
1038;Especialista 1038;2001-08-02;115234452
1039;Especialista 1039;2001-08-03;115345563
1040;Especialista 1040;2001-08-04;115456674
1041;Especialista 1041;2001-08-05;115567785
1042;Especialista 1042;2001-08-06;115678896
1043;Especialista 1043;2001-08-07;115790007
1044;Especialista 1044;2001-08-08;115901118
1045;Especialista 1045;2001-08-09;116012229
1046;Especialista 1046;2001-08-10;116123340
1047;Especialista 1047;2001-08-11;116234451
1048;Especialista 1048;2001-08-12;116345562
1049;Especialista 1049;2001-08-13;116456673
1050;Especialista 1050;2001-08-14;116567784
1051;Especialista 1051;2001-08-15;116678895
1052;Especialista 1052;2001-08-16;116790006
1053;Especialista 1053;2001-08-17;116901117
1054;Especialista 1054;2001-08-18;117012228
1055;Especialista 1055;2001-08-19;117123339
1056;Especialista 1056;2001-08-20;117234450
1057;Especialista 1057;2001-08-21;117345561
1058;Especialista 1058;2001-08-22;117456672
1059;Especialista 1059;2001-08-23;117567783
1060;Especialista 1060;2001-08-24;117678894
1061;Especialista 1061;2001-08-25;117790005
1062;Especialista 1062;2001-08-26;117901116
1063;Especialista 1063;2001-08-27;118012227
1064;Especialista 1064;2001-08-28;118123338
1065;Especialista 1065;2001-08-29;118234449
1066;Especialista 1066;2001-08-30;118345560
1067;Especialista 1067;2001-08-31;118456671
1068;Especialista 1068;2001-09-01;118567782
1069;Especialista 1069;2001-09-02;118678893
1070;Especialista 1070;2001-09-03;118790004
1071;Especialista 1071;2001-09-04;118901115
1072;Especialista 1072;2001-09-05;119012226
1073;Especialista 1073;2001-09-06;119123337
1074;Especialista 1074;2001-09-07;119234448
1075;Especialista 1075;2001-09-08;119345559
1076;Especialista 1076;2001-09-09;119456670
1077;Especialista 1077;2001-09-10;119567781
1078;Especialista 1078;2001-09-11;119678892
1079;Especialista 1079;2001-09-12;119790003
1080;Especialista 1080;2001-09-13;119901114
1081;Especialista 1081;2001-09-14;120012225
1082;Especialista 1082;2001-09-15;120123336
1083;Especialista 1083;2001-09-16;120234447
1084;Especialista 1084;2001-09-17;120345558
1085;Especialista 1085;2001-09-18;120456669
1086;Especialista 1086;2001-09-19;120567780
1087;Especialista 1087;2001-09-20;120678891
1088;Especialista 1088;2001-09-21;120790002
1089;Especialista 1089;2001-09-22;120901113
1090;Especialista 1090;2001-09-23;121012224
1091;Especialista 1091;2001-09-24;121123335
1092;Especialista 1092;2001-09-25;121234446
1093;Especialista 1093;2001-09-26;121345557
1094;Especialista 1094;2001-09-27;121456668
1095;Especialista 1095;2001-09-28;121567779
